shock,origin,destination,pair,base_cost,shock_cost,delta_cost,pct_increase,rerouted,disconnected,port_behind_choke
Bab_el_Mandeb,Balboa,Felixstowe,Balboa__Felixstowe,10486.333002559615,10486.333002559615,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Gdansk,Balboa__Gdansk,11686.992717824804,11686.992717824804,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Genoa,Balboa__Genoa,14013.843160391982,14013.843160391982,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Halifax,Balboa__Halifax,5423.94329277546,5423.94329277546,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Hamburg,Balboa__Hamburg,11112.455359892056,11112.455359892056,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Helsinki,Balboa__Helsinki,12014.262030925767,12014.262030925767,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Hong_Kong,Balboa__Hong_Kong,17437.614096942176,17437.614096942176,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Houston,Balboa__Houston,4019.1635023018484,4019.1635023018484,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Jebel_Ali,Balboa__Jebel_Ali,21546.49540444545,21546.49540444545,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Jeddah,Balboa__Jeddah,17769.64431980655,17769.64431980655,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Kaohsiung,Balboa__Kaohsiung,17171.636473459148,17171.636473459148,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Lagos,Balboa__Lagos,12647.753671493288,12647.753671493288,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Le_Havre,Balboa__Le_Havre,10372.246358836042,10372.246358836042,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Los_Angeles,Balboa__Los_Angeles,5028.6219403481455,5028.6219403481455,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Manzanillo_MX,Balboa__Manzanillo_MX,2890.9815012777935,2890.9815012777935,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Miami,Balboa__Miami,2598.1734279532193,2598.1734279532193,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Mombasa,Balboa__Mombasa,16842.288419600623,16842.288419600623,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Mumbai,Balboa__Mumbai,21459.200474496378,21459.200474496378,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,New_York,Balboa__New_York,4463.380347115753,4463.380347115753,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Norfolk,Balboa__Norfolk,3994.911958080998,3994.911958080998,0.0,0.0,False,False,False
Bab_el_Mandeb,Balboa,Novorossiysk,Balboa__Novorossiysk,16464.380471883887,16464.380471883887,0.0,0.0,False,False,False
